Word,Segment,onset,offset,Order,LogFreq,LogFreq_Prev,LogFreq_Next,SndPower,Length,Position,Sentence,IsLexical,NGRAM,RNN,CFG
many,8,15.60282068,15.954517,1378,13.07,14.05,13.9,4.0575e-09,0.351696319999952,5,55,1,4.688071024,5.13633146977392,4.72611413902888
out,8,15.93805868,16.116079,1379,13.9,13.07,16.21,4.0487e-09,0.178020319999957,6,55,0,4.016377163,3.66146454404734,4.60256444912812
of,8,16.09962068,16.253837,1380,16.21,13.9,16.96,3.6371e-09,0.154216319999975,7,55,0,0,0,0
the,8,16.23737868,16.349619,1381,16.96,16.21,13.1,3.6586e-09,0.112240319999962,8,55,0,0,0,0
way,8,16.33316068,16.605239,1382,13.1,16.96,12.48,3.8773e-09,0.272078319999984,9,55,1,0,0,0
things,8,16.58878068,16.9362859999999,1383,12.48,13.1,13.53,3.5281e-09,0.347505319999939,10,55,1,2.200222601,3.04876147812809,5.39868716845008
had,8,16.91982768,17.0560139999999,1384,13.53,12.48,10.95,3.8363e-09,0.136186319999947,11,55,0,2.989369873,3.06071985357303,1.46018174992337
happened,8,17.03955568,17.558871,1385,10.95,13.53,9.49,3.7363e-09,0.519315319999954,12,55,1,3.191266697,4.58071741861127,3.72404023660833
lately,8,17.54241268,17.977919,1386,9.49,10.95,15.48,3.5155e-09,0.435506319999984,13,55,1,3.6081122,3.43343677593064,4.34140767945362
that,8,18.36853568,18.506967,1387,15.48,9.49,8.65,4.0423e-09,0.138431319999974,14,55,0,2.586406708,2.47672020748531,3.12472347387207
Alice,8,18.49050868,18.9237689999999,1388,8.65,15.48,13.53,3.6886e-09,0.433260319999935,15,55,1,5.382254338,5.05300941077012,3.16270153833921
had,8,18.90731068,19.05547,1389,13.53,8.65,8.9,3.9942e-09,0.148159319999959,16,55,0,2.951403557,2.51239165443733,1.36623124549604
begun,8,19.03901168,19.4266259999999,1390,8.9,13.53,16.35,3.4724e-09,0.38761431999994,17,55,1,4.553665813,4.87626367663253,4.13830110677638
to,8,19.41016768,19.498463,1391,16.35,8.9,13.39,3.6886e-09,0.0882953199999577,18,55,0,3.160641842,3.8585165652162,5.56828240860464
think,8,19.48200468,19.78581,1392,13.39,16.35,15.48,3.8249e-09,0.30380531999997,19,55,1,1.096601683,0.984979820696061,2.50182067056386
that,8,19.76935168,19.941456,1393,15.48,13.39,13.28,3.8165e-09,0.17210431999996,20,55,0,2.695339374,2.49258297804576,4.72502929009046
very,8,19.92499768,20.2647219999999,1394,13.28,15.48,12.49,3.5733e-09,0.339724319999949,21,55,1,4.153439916,6.01012275425976,3.16231386041114
few,8,20.24826368,20.568862,1395,12.49,13.28,12.48,0.013723,0.320598319999966,22,55,1,3.569112764,3.23686422549116,5.57344464226277
things,8,20.55240368,20.947171,1396,12.48,12.49,9.55,7.2027e-05,0.394767319999968,23,55,1,7.586187533,3.42756384069092,5.20836159675987
indeed,8,20.93071268,21.4619999999999,1397,9.55,12.48,13.41,0.00052565,0.531287319999933,24,55,1,4.088894853,3.83482480002086,3.13154087556264
were,8,21.44554168,21.605674,1398,13.41,9.55,12.89,0.0046521,0.160132319999963,25,55,0,2.808799828,3.15402787741058,1.45003420122085
really,8,21.58921568,21.988803,1399,12.89,13.41,10.21,0.00038881,0.399587319999963,26,55,1,4.054546117,3.23723231289549,3.77764762129746
impossible,8,21.97234468,22.7909799999999,1400,10.21,12.89,14.09,0.013925,0.818635319999935,27,55,1,2.404132513,3.40657990721157,4.94845348025494
There,8,23.78023568,24.024177,1401,14.09,10.21,10.54,0.00057794,0.243941319999951,1,56,0,5.762548666,7.88267986740909,4.19557902711268
seemed,8,24.00771868,24.419279,1402,10.54,14.09,16.35,8.6978e-05,0.41156031999996,2,56,1,0.908334731,1.76097665561922,1.3574603721563
to,8,24.40282068,24.491116,1403,16.35,10.54,14.95,0.00097433,0.0882953199999754,3,56,0,3.60073752,4.14620039707081,6.43084188482222
be,8,24.47465768,24.658735,1404,14.95,16.35,13.96,0.0043987,0.184077319999979,4,56,0,0.886672437,0.905874538761549,2.32702136862892
no,8,24.64227668,24.826354,1405,13.96,14.95,13.43,0.00316,0.184077319999982,5,56,0,2.592977481,2.42042560772702,5.43043323544903
use,8,24.80989568,25.209483,1406,13.43,13.96,15.9,9.1298e-05,0.399587319999977,6,56,1,0.724266695,0.97546051451808,4.45685664799798
in,8,25.19302468,25.353157,1407,15.9,13.43,10.55,0.0014625,0.160132319999953,7,56,0,1.877723178,1.95055602807353,2.16843379245694
waiting,8,25.33669868,25.688395,1408,10.55,15.9,14.4,0.0021785,0.351696319999956,8,56,1,4.029100148,4.59009839268563,3.48053380034271
by,8,25.67193668,25.87996,1409,14.4,10.55,16.96,3.9861e-05,0.208023319999981,9,56,0,2.460874367,2.42611154682068,3.81469722614664
the,8,25.86350168,25.9996879999999,1410,16.96,14.4,12.57,0.0010149,0.136186319999936,10,56,0,1.241494221,1.30387902159851,4.55655310422898
little,8,25.98322968,26.2870339999999,1411,12.57,16.96,10.89,0.00037813,0.303804319999948,11,56,1,2.414520182,2.7618431732886,4.46184103472256
door,8,26.27057568,26.682136,1412,10.89,12.57,14.05,0.0028186,0.411560319999957,12,56,1,0.515633001,0.731110938682496,4.20071915334283
so,8,27.04880768,27.184994,1413,14.05,10.89,13.1,5.2459e-07,0.136186319999961,1,57,0,2.119439953,1.94382175939752,2.21194646059332
she,8,27.16853568,27.364585,1414,13.1,14.05,11.66,2.8341e-06,0.196049319999975,2,57,0,2.421403217,2.27582928034495,2.28741127187592
went,8,27.34812668,27.616014,1415,11.66,13.1,12.88,0.0016581,0.26788731999995,3,57,1,1.219911654,1.32109453014466,1.82742793539467
back,8,27.59955568,27.8913879999999,1416,12.88,11.66,16.35,0.00019299,0.291832319999948,4,57,1,2.449772483,2.37825284428596,3.76953942593743
to,8,27.87492968,27.9871709999999,1417,16.35,12.88,16.96,0.010477,0.112241319999931,5,57,0,4.863568485,4.63878825773161,4.19276157996507
the,8,27.97071268,28.094926,1418,16.96,16.35,10.93,9.9101e-05,0.124213319999988,6,57,0,2.748676251,3.2900569724562,4.25926521851482
table,8,28.07846768,28.6576469999999,1419,10.93,16.96,11.18,0.00020308,0.579179319999941,7,57,1,0.738408143,1.15382492440393,4.38394693365667
half,8,28.91656268,29.172477,1420,11.18,10.93,9.79,0.0011431,0.25591431999996,8,57,0,5.918147778,5.38658301289171,3.78245200920704
hoping,8,29.15601868,29.5436329999999,1421,9.79,11.18,13.1,0.0005086,0.387614319999944,9,57,1,5.550576435,5.38393595379511,3.88412951429133
she,8,29.52717468,29.723225,1422,13.1,9.79,12.53,0.0038348,0.196050319999955,10,57,0,4.628309538,3.43393671399301,2.08991633015844
might,8,29.70676668,29.9866259999999,1423,12.53,13.1,12.84,0.0028244,0.279859319999943,11,57,0,3.642029086,2.73335030972951,4.24834774328962
find,8,29.97016768,30.250028,1424,12.84,12.53,12.56,0.00040783,0.279860319999987,12,57,1,0.778503815,0.730749615592386,3.17717755291917
another,8,30.23356968,30.617804,1425,12.56,12.84,11.47,0.0040239,0.38423431999998,13,57,1,2.646526962,2.66518087051487,3.97661602319021
key,8,30.60134568,30.888358,1426,11.47,12.56,15.08,4.6788e-07,0.287012319999981,14,57,1,0.724266695,1.16732732371155,4.10973643951668
on,8,30.87189968,31.0881229999999,1427,15.08,11.47,15.37,0.00019311,0.216223319999941,15,57,0,1.877723178,1.97617736307956,2.18655231499496
it,8,31.07166468,31.243769,1428,15.37,15.08,14.78,0.00039697,0.172104319999985,16,57,0,2.421403217,2.35728889185701,2.16555776655314
or,8,31.56254868,31.781462,1429,14.78,15.37,14.5,0.0010312,0.218913319999977,17,57,0,3.973424633,4.61534432219479,8.6745207297087
at,8,31.76500368,31.8663539999999,1430,14.5,14.78,13.95,0.0012048,0.101350319999945,18,57,0,3.442015796,4.4454421880866,2.778632077509
any,8,31.84989568,32.165674,1431,13.95,14.5,11.38,0.016375,0.315778319999968,19,57,0,1.470929829,1.50212602896434,4.06712472856857
rate,8,32.14921568,32.4769659999999,1432,11.38,13.95,16.18,0.0017749,0.32775031999995,20,57,1,0.824339779,0.861423929614671,3.41012610180393
a,8,32.46050768,32.571479,1433,16.18,11.38,12.16,0.00031794,0.110971319999955,21,57,0,5.092150357,4.88516882843811,3.87779723653484
book,8,32.55502068,32.8122049999999,1434,12.16,16.18,16.21,0.014751,0.257184319999951,22,57,1,1.457123896,1.01020022248247,3.22553344910838
of,8,32.79574668,32.9678509999999,1435,16.21,12.16,11.29,0.0017243,0.172104319999939,23,57,0,1.877723178,2.19915825001329,2.15011373047163
rules,8,32.95139268,33.386898,1436,11.29,16.21,15.42,0.0017879,0.435505319999976,24,57,1,4.173471143,4.40325060284444,3.89584756338013
for,8,33.37043968,33.482681,1437,15.42,11.29,7.6,1.2974e-06,0.11224131999996,25,57,0,2.389715345,2.62049969265925,2.16041989830478
shutting,8,33.46622268,33.9017279999999,1438,7.6,15.42,13.55,1.439e-06,0.435505319999933,26,57,1,5.882868902,4.64281602104226,4.10459494954284
people,8,33.88526968,34.263257,1439,13.55,7.6,13.74,0.024003,0.377987319999953,27,57,1,4.197854095,4.83937013501482,4.83743324543823
up,8,34.24679868,34.440504,1440,13.74,13.55,13.87,0.00035659,0.193705319999978,28,57,0,5.229113453,6.28746443764619,5.61299735335907
like,8,34.42404568,34.644041,1441,13.87,13.74,6.9,0.0084163,0.21999531999996,29,57,1,4.059163597,1.84347275065949,2.27273847267358
telescopes,8,34.62758268,35.5180549999999,1442,6.9,13.87,14.99,0.0070808,0.890472319999944,30,57,1,5.245822751,4.73492495131616,4.34468289839921
this,8,36.50731068,36.799143,1443,14.99,6.9,13.58,0.010243,0.291832319999955,1,58,0,4.521908181,3.71910942231467,3.94894450744953
time,8,36.78268468,37.206218,1444,13.58,14.99,13.1,0.015856,0.423533319999976,2,58,1,2.814862347,1.24017944365319,3.24546429305368
she,8,37.18975968,37.3977829999999,1445,13.1,13.58,12.21,0.010742,0.208023319999945,3,58,0,3.719363572,3.78109655388454,1.26488580672869
found,8,37.38132468,37.712097,1446,12.21,13.1,16.18,0.0066356,0.330772319999973,4,58,1,1.107378018,1.28466501875867,2.09071371767228
a,8,37.69563868,37.8407759999999,1447,16.18,12.21,12.57,0.0011415,0.145137319999947,5,58,0,2.991921114,2.04790605274215,4.69250244729093
little,8,37.82431768,38.092205,1448,12.57,16.18,9.83,0.010016,0.267887319999979,6,58,1,2.447845765,1.96459032879531,4.31986657892161
bottle,8,38.20744668,38.6549259999999,1449,9.83,12.57,15.08,0.00025891,0.447479319999935,7,58,1,0.515633001,0.929136254592185,3.76516504215845
on,8,38.63846768,38.860604,1450,15.08,9.83,15.37,2.628e-07,0.222136319999969,8,58,0,2.119439953,1.87080683854915,2.20775020248061
it,8,38.84414568,39.066224,1451,15.37,15.08,13.8,2.0047e-07,0.22207831999998,9,58,0,2.421403217,2.30833084444622,1.52312030736908
which,8,39.89560968,40.067715,1452,13.8,15.37,11.19,0.017047,0.172105319999964,10,58,0,10.31657989,8.42517172144029,5.38471145060697
certainly,8,40.05125668,40.6903,1453,11.19,13.8,14.56,0.020942,0.639043319999978,11,58,1,2.644141818,2.66038771014614,3.31334739422109
was,8,40.67384168,40.9138409999999,1454,14.56,11.19,14.77,0.021179,0.239999319999932,12,58,0,0.643683363,3.68186010539607,2.37462712387065
not,8,40.89738268,41.396694,1455,14.77,14.56,13.08,0.010117,0.499311319999968,13,58,0,4.054546117,3.19704760608591,3.80288888989315
here,8,41.38023568,41.659815,1456,13.08,14.77,12.75,0.015952,0.279579319999982,14,58,0,2.471248748,2.67903941221268,3.3883558409316
before,8,41.64335668,42.3892269999999,1457,12.75,13.08,12.77,0.0031449,0.745870319999952,15,58,1,3.101707516,2.98220747727078,3.65680859945055
said,8,42.48531868,42.7117269999999,1458,12.77,12.75,8.65,0.011724,0.22640831999994,1,59,1,3.824170404,4.13007011355825,2.11759617583325
Alice,8,42.69526868,43.671524,1459,8.65,12.77,16.19,0.0062019,0.976255319999979,2,59,1,2.791519158,4.26128023222189,3.06661008448728
and,8,43.65506568,43.8032249999999,1460,16.19,8.65,9.33,0.00080464,0.148159319999941,3,59,0,3.39374818,3.78544483823803,8.59532604071182
round,8,43.78676668,44.042681,1462,10.76,9.33,16.96,0.013779,0.25591431999996,4,59,1,5.365279285,5.0340549032759,2.09884935662469
the,8,44.02622268,44.114517,1463,16.96,10.76,9.61,0.02004,0.0882943199999815,5,59,0,2.685941639,2.72831970532352,4.14999890124198
neck,8,44.09805868,44.394597,1464,9.61,16.96,16.21,0.015322,0.296538319999975,6,59,1,0.724266695,1.058802080827,3.92169191908516
of,8,44.37813868,44.5215919999999,1465,16.21,9.61,16.96,0.0017207,0.143453319999942,7,59,0,1.877723178,1.98335466874083,2.14764590310363
the,8,44.50513368,44.617375,1466,16.96,16.21,9.83,0.00098138,0.112241319999981,8,59,0,1.551038125,1.51872892051109,3.90524913229879
bottle,8,44.60091668,45.000504,1467,9.83,16.96,14.56,0.00016605,0.399587319999981,9,59,1,0.824339779,0.848487705435175,3.27776043179756
was,8,44.98404568,45.165134,1468,14.56,9.83,16.18,0.0088864,0.181088319999965,10,59,0,3.557386358,3.39407789913929,2.07122256052113
a,8,45.14867568,45.216014,1469,16.18,14.56,11.07,0.0011207,0.0673383199999762,11,59,0,2.212340995,2.07457254875085,4.65208102174887
paper,8,45.19955568,45.6350619999999,1470,11.07,16.18,10.04,0.00084676,0.435506319999945,12,59,1,1.504428152,1.33283258706569,3.91545404953862
label,8,45.61860368,46.0780549999999,1471,10.04,11.07,14.97,0.0031928,0.45945131999995,13,59,1,5.918147778,5.50652120888101,3.46237805741517
with,8,46.21724268,46.389347,1472,14.97,10.04,16.96,0.00072554,0.172104319999988,14,59,0,2.323373119,1.92298216111227,2.14200079494406
the,8,46.37288868,46.48513,1473,16.96,14.97,11.51,4.0429e-07,0.112241319999967,15,59,0,1.551038125,1.45169394881308,3.74411454219333
words,8,46.46867168,46.9041769999999,1474,11.51,16.96,9.9,2.3089e-06,0.435505319999947,16,59,1,3.690163824,3.49910643302074,4.07620937400798
drink,8,47.09125668,47.490785,1475,9.9,11.51,14.08,0.013359,0.399528319999959,17,59,1,6.152974875,4.9368403633172,2.84756797500364
me,8,47.47432668,47.790164,1476,14.08,9.9,7.79,0.014096,0.315837320000007,18,59,0,2.25485170842127,3.44791053248637,2.8442147598684
beautifully,8,48.13288868,48.8340909999999,1477,7.79,14.08,9.93,9.9054e-05,0.701202319999943,19,59,1,0.820871686,3.16949023867245,3.20201340647463
printed,8,48.81763268,49.214926,1478,9.93,7.79,15.08,0.0020337,0.397293319999989,20,59,1,6.146629993,5.952792875854,3.5867181372526
on,8,49.19846768,49.429308,1479,15.08,9.93,15.37,0.00039542,0.230840319999992,21,59,0,1.434401908,2.46735732014111,3.67094701461684
it,8,49.41284968,49.526218,1480,15.37,15.08,15.9,0.01495,0.113368319999971,22,59,0,2.278284589,2.15089821987061,1.25311619184668
in,8,49.50975968,49.701322,1481,15.9,15.37,11.81,0.0043003,0.191562320000003,23,59,0,4.049363909,4.20862472485241,2.18015268808483
large,8,49.68486368,50.112885,1482,11.81,15.9,10.4,0.011009,0.428021320000006,24,59,1,4.286848549,4.73179271851207,4.4364097104617
letters,8,50.09642668,50.6995509999999,1483,10.4,11.81,15.37,0.0012612,0.603124319999928,25,59,1,1.957499281,3.21174982771433,4.31777019118362
It,8,51.05424968,51.274245,1484,15.37,10.4,14.56,0.0026777,0.219995319999953,26,59,0,2.088240405,2.01743802195529,0.720338114973816
was,8,51.25778668,51.445247,1485,14.56,15.37,14.35,0.01445,0.187460319999992,27,59,0,1.76246556,1.34717817338866,1.35762116328338
all,8,51.42878868,51.729211,1486,14.35,14.56,13.28,0.0026666,0.300422319999967,28,59,0,2.449772483,2.11075599858011,5.13587439905927
very,8,51.71275268,52.088395,1487,13.28,14.35,13.22,0.028767,0.37564231999999,29,59,1,2.471248748,2.6170970221215,3.12413481972808
well,8,52.07193668,52.3398239999999,1488,13.22,13.28,16.35,0.0021392,0.267887319999907,30,59,1,3.101707516,2.86009719833164,3.67096220005004
to,8,52.32336568,52.401924,1489,16.35,13.22,12.79,5.1802e-06,0.0785583200000062,31,59,0,4.561140151,5.091908597114,4.32728258722331
say,8,52.38546568,52.6960359999999,1490,12.79,16.35,9.9,8.3109e-07,0.310570319999933,32,59,1,0.912174879,0.627535782604237,2.36341728770358
Drink,8,52.67957768,53.089962,1491,9.9,12.79,14.08,2.8233e-06,0.410384320000013,33,59,1,9.840547596,7.11493886561619,3.57352354087479
me,8,53.07350368,53.4652659999999,1492,14.08,9.9,14.57,0.0077876,0.391762319999927,34,59,0,3.05917687,2.76940818782235,1.19908295340407
but,8,53.44880768,53.596966,1493,14.57,14.08,16.96,0.006774,0.148158319999951,1,60,0,4.513570141,4.54171812697456,8.85455986925166
the,8,53.58050768,53.7047219999999,1494,16.96,14.57,9.51,0.0017889,0.12421431999995,2,60,0,2.92744249,3.5252065916497,4.6002035766369
wise,8,53.68826368,54.2195509999999,1495,9.51,16.96,12.57,0.0016126,0.531287319999912,3,60,1,2.066398728,2.25541795728839,4.50413546104245
little,8,54.20309268,54.465734,1496,12.57,9.51,8.65,0.021926,0.26264132,4,60,1,3.237331874,3.63526227513662,4.32817175547427
Alice,8,54.44927568,54.925946,1497,8.65,12.57,14.56,0.010521,0.476670319999954,5,60,1,0.705457938,0.970764391789011,4.22099477262842
was,8,54.90948768,55.08476,1498,14.56,8.65,14.77,0.011323,0.175272319999962,6,60,0,3.256944538,3.10227419791676,1.49947159011675
not,8,55.06830168,55.309075,1499,14.77,14.56,12.63,0.0075341,0.24077332000001,7,60,0,2.757775012,3.16351066168895,3.70374432108658
going,8,55.29261668,55.5605039999999,1500,12.63,14.77,16.35,0.0019087,0.267887319999922,8,60,0,4.278610167,5.72722668508672,3.74404531099049
to,8,55.54404568,55.6802319999999,1501,16.35,12.63,14.12,0.0070112,0.136186319999929,9,60,0,2.370677375,3.96015075373716,4.91060029312258
do,8,55.66377368,55.8717959999999,1502,14.12,16.35,15.48,0.007364,0.208022319999905,10,60,1,1.023137244,0.809748548766524,2.57767948791179
that,8,55.85533768,56.2070339999999,1503,15.48,14.12,15.9,0.0020884,0.35169631999991,11,60,0,5.975451038,5.82443079182037,3.36714852070704
in,8,56.19057568,56.382612,1504,15.9,15.48,16.18,0.00054713,0.192036319999993,12,60,0,2.27446105,3.18566135961673,2.32098673632876
a,8,56.36615368,56.4605319999999,1505,16.18,15.9,8.54,0.007616,0.0943783199999473,13,60,0,1.132687788,1.48110834538468,4.95292623592894
hurry,8,56.44407368,56.937375,1506,8.54,16.18,13.96,0.0018947,0.493301319999972,14,60,1,0.824339779,0.805828406413646,4.45372378305729
No,9,0.432017422,0.893912,1507,13.96,8.54,15.79,3.5391e-09,0.461894578,1,61,0,4.669435007,7.22042861551067,3.84622602865047
I,9,1.046814784,1.23715499999992,1508,15.79,13.96,14.35,3.6607e-09,0.190340215999916,2,61,0,1.24655684,2.35780926729364,0.856227547084113
ll,9,1.198493784,1.43268699999999,1509,14.35,15.79,12.44,4.0668e-09,0.234193215999987,3,61,0,1.785715735,2.91856983195751,3.98341624036589
look,9,1.394025784,1.7918709999999,1510,12.44,14.35,13.16,4.1914e-09,0.397845215999901,4,61,1,0.778503815,0.638753552717484,4.29194152362081
first,9,1.753209784,2.17250200000001,1511,13.16,12.44,13.1,3.8165e-09,0.419292216000009,5,61,1,3.616151266,3.55013360125336,4.74658065510171
she,9,2.133840784,2.39050999999995,1512,13.1,13.16,12.77,3.3694e-09,0.256669215999949,6,61,0,3.748662978,3.52859883363588,1.47111769143256
said,9,2.351848784,2.74824000000001,1513,12.77,13.1,16.19,3.6079e-09,0.39639121600001,7,61,1,1.450426889,1.96921210568778,1.40228341673785
and,9,2.709578784,2.82832399999995,1514,16.19,12.77,13.27,3.6611e-09,0.118745215999952,8,61,0,5.301232512,6.3947834792494,9.3052154590258
see,9,2.789662784,3.15676899999994,1515,13.27,16.19,11.63,3.6691e-09,0.36710621599994,9,61,1,6.644155163,4.27827142485837,2.28607580404902
whether,9,3.118107784,3.48003399999993,1516,11.63,13.27,15.37,3.6223e-09,0.361926215999932,10,61,0,2.685941639,2.78999164822914,4.7860328761788
it,9,3.441372784,3.57017999999994,1517,15.37,11.63,15.68,3.643e-09,0.128807215999937,11,61,0,1.897106628,2.17083978693759,1.17893283981801
s,9,3.531518784,3.659626,1518,15.68,15.37,9.64,4.0972e-09,0.128107216000003,12,61,0,5.010895996,4.21748890671487,2.79404914545848
marked,9,3.620964784,3.97250199999996,1519,9.64,15.68,8.54,3.7937e-09,0.351537215999963,13,61,1,4.53393356,4.74452894890791,4.29329837233746
poison,9,3.980148784,4.50892499999998,1520,8.54,9.64,14.78,3.4061e-09,0.528776215999977,14,61,1,4.966083186,5.46816489398538,3.2280055596387
or,9,4.470263784,4.630133,1521,14.78,8.54,14.77,3.5353e-09,0.159869216000001,15,61,0,2.702308779,3.33639356492087,8.79017733405991
not,9,4.591471784,5.00024999999994,1522,14.77,14.78,15.42,3.9908e-09,0.408778215999937,16,61,0,3.387104324,3.26044896756231,3.31389659213635
for,9,5.488719784,5.62316299999998,1523,15.42,14.77,13.1,3.7789e-09,0.134443215999977,17,61,0,2.690741825,3.21824233800157,3.60661329027804
she,9,5.584501784,5.84377299999994,1524,13.1,15.42,13.53,3.9668e-09,0.259271215999942,18,61,0,1.66344885,1.85402559862983,1.73343659586126
had,9,5.805111784,6.03023799999994,1525,13.53,13.1,12.58,3.5324e-09,0.22512621599994,19,61,0,1.219911654,1.5004144425868,1.39721822583968
